val/loss,val/acc,val/acc_best,val/loss_best,epoch,step,lr_step,train/loss,train/acc,lr_epoch,train/acc_best,train/loss_best
0.6630500555038452,0.779699981212616,0.779699981212616,0.6630500555038452,0,45,,,,,,
,,,,0,49,0.0010000000474974513,,,,,
0.5591821670532227,0.8048999905586243,0.8048999905586243,0.5591821670532227,0,91,,,,,,
,,,,0,99,0.0010000000474974513,,,,,
0.5639362335205078,0.8027999997138977,0.8048999905586243,0.5591821670532227,0,137,,,,,,
,,,,0,149,0.0010000000474974513,,,,,
0.5824347734451294,0.8055999875068665,0.8055999875068665,0.5591821670532227,0,183,,,,,,
,,,,0,199,0.0010000000474974513,,,,,
0.5462225675582886,0.8180000185966492,0.8180000185966492,0.5462225675582886,0,229,,,,,,
,,,,0,249,0.0010000000474974513,,,,,
0.5311952829360962,0.8263999819755554,0.8263999819755554,0.5311952829360962,0,275,,,,,,
,,,,0,299,0.0010000000474974513,,,,,
0.5454081296920776,0.8264999985694885,0.8264999985694885,0.5311952829360962,0,321,,,,,,
,,,,0,349,0.0010000000474974513,,,,,
0.5427160263061523,0.8170999884605408,0.8264999985694885,0.5311952829360962,0,367,,,,,,
,,,,0,399,0.0010000000474974513,,,,,
0.505129873752594,0.8294000029563904,0.8294000029563904,0.505129873752594,0,413,,,,,,
,,,,0,449,0.0010000000474974513,,,,,
0.5532270073890686,0.8253999948501587,0.8294000029563904,0.505129873752594,0,459,,,,,,
,,,,0,499,0.0010000000474974513,,,,,
0.5191836357116699,0.8320000171661377,0.8320000171661377,0.505129873752594,0,505,,,,,,
,,,,0,549,0.0010000000474974513,,,,,
0.5347881317138672,0.8324000239372253,0.8324000239372253,0.505129873752594,0,551,,,,,,
0.5497573018074036,0.8263999819755554,0.8324000239372253,0.505129873752594,0,597,,,,,,
,,,,0,599,0.0010000000474974513,,,,,
0.523520827293396,0.835099995136261,0.835099995136261,0.505129873752594,0,643,,,,,,
,,,,0,649,0.0010000000474974513,,,,,
0.513357937335968,0.8299999833106995,0.835099995136261,0.505129873752594,0,689,,,,,,
,,,,0,699,0.0010000000474974513,,,,,
0.47638168931007385,0.8406000137329102,0.8406000137329102,0.47638168931007385,0,735,,,,,,
,,,,0,749,0.0010000000474974513,,,,,
0.50787353515625,0.839900016784668,0.8406000137329102,0.47638168931007385,0,781,,,,,,
,,,,0,799,0.0010000000474974513,,,,,
0.4947313964366913,0.8428000211715698,0.8428000211715698,0.47638168931007385,0,827,,,,,,
,,,,0,849,0.0010000000474974513,,,,,
0.5184999108314514,0.8299999833106995,0.8428000211715698,0.47638168931007385,0,873,,,,,,
,,,,0,899,0.0010000000474974513,,,,,
0.5325348377227783,0.8356999754905701,0.8428000211715698,0.47638168931007385,0,919,,,,,,
,,,,0,937,,0.5486494898796082,0.8187000155448914,0.0009999909671023488,0.8187000155448914,0.5486494898796082
,,,,1,949,0.0010000000474974513,,,,,
0.5103169679641724,0.8356999754905701,0.8428000211715698,0.47638168931007385,1,983,,,,,,
,,,,1,999,0.0010000000474974513,,,,,
0.4687560200691223,0.8472999930381775,0.8472999930381775,0.4687560200691223,1,1029,,,,,,
,,,,1,1049,0.0010000000474974513,,,,,
0.4864758849143982,0.8450000286102295,0.8472999930381775,0.4687560200691223,1,1075,,,,,,
,,,,1,1099,0.0010000000474974513,,,,,
0.5200831890106201,0.8366000056266785,0.8472999930381775,0.4687560200691223,1,1121,,,,,,
,,,,1,1149,0.0010000000474974513,,,,,
0.49002784490585327,0.8449000120162964,0.8472999930381775,0.4687560200691223,1,1167,,,,,,
,,,,1,1199,0.0010000000474974513,,,,,
0.48756498098373413,0.8460000157356262,0.8472999930381775,0.4687560200691223,1,1213,,,,,,
,,,,1,1249,0.0010000000474974513,,,,,
0.4877108037471771,0.8428000211715698,0.8472999930381775,0.4687560200691223,1,1259,,,,,,
,,,,1,1299,0.0010000000474974513,,,,,
0.4913807511329651,0.8388000130653381,0.8472999930381775,0.4687560200691223,1,1305,,,,,,
,,,,1,1349,0.0010000000474974513,,,,,
0.46939578652381897,0.843999981880188,0.8472999930381775,0.4687560200691223,1,1351,,,,,,
0.5163813233375549,0.8399999737739563,0.8472999930381775,0.4687560200691223,1,1397,,,,,,
,,,,1,1399,0.0010000000474974513,,,,,
0.481624960899353,0.8471999764442444,0.8472999930381775,0.4687560200691223,1,1443,,,,,,
,,,,1,1449,0.0010000000474974513,,,,,
0.5275567173957825,0.8450999855995178,0.8472999930381775,0.4687560200691223,1,1489,,,,,,
,,,,1,1499,0.0010000000474974513,,,,,
0.5138037204742432,0.8432000279426575,0.8472999930381775,0.4687560200691223,1,1535,,,,,,
,,,,1,1549,0.0010000000474974513,,,,,
0.5050157308578491,0.8468999862670898,0.8472999930381775,0.4687560200691223,1,1581,,,,,,
,,,,1,1599,0.0010000000474974513,,,,,
0.4870086908340454,0.8445000052452087,0.8472999930381775,0.4687560200691223,1,1627,,,,,,
,,,,1,1649,0.0010000000474974513,,,,,
0.45958516001701355,0.8496000170707703,0.8496000170707703,0.45958516001701355,1,1673,,,,,,
,,,,1,1699,0.0010000000474974513,,,,,
0.5008289813995361,0.8450000286102295,0.8496000170707703,0.45958516001701355,1,1719,,,,,,
,,,,1,1749,0.0010000000474974513,,,,,
0.4880257248878479,0.847599983215332,0.8496000170707703,0.45958516001701355,1,1765,,,,,,
,,,,1,1799,0.0010000000474974513,,,,,
0.49857646226882935,0.8403000235557556,0.8496000170707703,0.45958516001701355,1,1811,,,,,,
,,,,1,1849,0.0010000000474974513,,,,,
0.5130497813224792,0.847599983215332,0.8496000170707703,0.45958516001701355,1,1857,,,,,,
,,,,1,1875,,0.4346182942390442,0.8592833280563354,0.0009999909671023488,0.8592833280563354,0.4346182942390442
,,,,2,1899,0.0010000000474974513,,,,,
0.4949710965156555,0.8440999984741211,0.8496000170707703,0.45958516001701355,2,1921,,,,,,
,,,,2,1949,0.0010000000474974513,,,,,
0.46527934074401855,0.8521000146865845,0.8521000146865845,0.45958516001701355,2,1967,,,,,,
,,,,2,1999,0.0010000000474974513,,,,,
0.4924297332763672,0.8503000140190125,0.8521000146865845,0.45958516001701355,2,2013,,,,,,
,,,,2,2049,0.0010000000474974513,,,,,
0.5113402605056763,0.8410000205039978,0.8521000146865845,0.45958516001701355,2,2059,,,,,,
,,,,2,2099,0.0010000000474974513,,,,,
0.4837987720966339,0.8511000275611877,0.8521000146865845,0.45958516001701355,2,2105,,,,,,
,,,,2,2149,0.0010000000474974513,,,,,
0.48423486948013306,0.8525999784469604,0.8525999784469604,0.45958516001701355,2,2151,,,,,,
0.47611498832702637,0.8479999899864197,0.8525999784469604,0.45958516001701355,2,2197,,,,,,
,,,,2,2199,0.0010000000474974513,,,,,
0.48272567987442017,0.843500018119812,0.8525999784469604,0.45958516001701355,2,2243,,,,,,
,,,,2,2249,0.0010000000474974513,,,,,
0.46752288937568665,0.8486999869346619,0.8525999784469604,0.45958516001701355,2,2289,,,,,,
,,,,2,2299,0.0010000000474974513,,,,,
0.5114749670028687,0.8440999984741211,0.8525999784469604,0.45958516001701355,2,2335,,,,,,
,,,,2,2349,0.0010000000474974513,,,,,
0.47580957412719727,0.8515999913215637,0.8525999784469604,0.45958516001701355,2,2381,,,,,,
,,,,2,2399,0.0010000000474974513,,,,,
0.5310678482055664,0.8486999869346619,0.8525999784469604,0.45958516001701355,2,2427,,,,,,
,,,,2,2449,0.0010000000474974513,,,,,
0.503652811050415,0.8481000065803528,0.8525999784469604,0.45958516001701355,2,2473,,,,,,
,,,,2,2499,0.0010000000474974513,,,,,
0.5048173069953918,0.849399983882904,0.8525999784469604,0.45958516001701355,2,2519,,,,,,
,,,,2,2549,0.0010000000474974513,,,,,
0.484235018491745,0.8513000011444092,0.8525999784469604,0.45958516001701355,2,2565,,,,,,
,,,,2,2599,0.0010000000474974513,,,,,
0.45891112089157104,0.8535000085830688,0.8535000085830688,0.45891112089157104,2,2611,,,,,,
,,,,2,2649,0.0010000000474974513,,,,,
0.5042466521263123,0.8481000065803528,0.8535000085830688,0.45891112089157104,2,2657,,,,,,
,,,,2,2699,0.0010000000474974513,,,,,
0.4911592900753021,0.8486999869346619,0.8535000085830688,0.45891112089157104,2,2703,,,,,,
,,,,2,2749,0.0010000000474974513,,,,,
0.4955722689628601,0.8452000021934509,0.8535000085830688,0.45891112089157104,2,2749,,,,,,
0.5117241144180298,0.8489000201225281,0.8535000085830688,0.45891112089157104,2,2795,,,,,,
,,,,2,2799,0.0010000000474974513,,,,,
,,,,2,2813,,0.3855397701263428,0.8741000294685364,0.0009999909671023488,0.8741000294685364,0.3855397701263428
