val/loss,val/acc,val/acc_best,val/loss_best,epoch,step,lr_step,train/loss,train/acc,lr_epoch,train/acc_best,train/loss_best
0.6460751891136169,0.7908999919891357,0.7908999919891357,0.6460751891136169,0,45,,,,,,
,,,,0,49,0.0010000000474974513,,,,,
0.6139857769012451,0.796999990940094,0.796999990940094,0.6139857769012451,0,91,,,,,,
,,,,0,99,0.0010000000474974513,,,,,
0.6505484580993652,0.7904999852180481,0.796999990940094,0.6139857769012451,0,137,,,,,,
,,,,0,149,0.0010000000474974513,,,,,
0.6053721308708191,0.8188999891281128,0.8188999891281128,0.6053721308708191,0,183,,,,,,
,,,,0,199,0.0010000000474974513,,,,,
0.5120922923088074,0.8295999765396118,0.8295999765396118,0.5120922923088074,0,229,,,,,,
,,,,0,249,0.0010000000474974513,,,,,
0.5277818441390991,0.8460999727249146,0.8460999727249146,0.5120922923088074,0,275,,,,,,
,,,,0,299,0.0010000000474974513,,,,,
0.6017111539840698,0.8258000016212463,0.8460999727249146,0.5120922923088074,0,321,,,,,,
,,,,0,349,0.0010000000474974513,,,,,
0.6295831203460693,0.805400013923645,0.8460999727249146,0.5120922923088074,0,367,,,,,,
,,,,0,399,0.0010000000474974513,,,,,
0.5561804175376892,0.8364999890327454,0.8460999727249146,0.5120922923088074,0,413,,,,,,
,,,,0,449,0.0010000000474974513,,,,,
0.5519408583641052,0.8357999920845032,0.8460999727249146,0.5120922923088074,0,459,,,,,,
,,,,0,499,0.0010000000474974513,,,,,
0.5578991174697876,0.8278999924659729,0.8460999727249146,0.5120922923088074,0,505,,,,,,
,,,,0,549,0.0010000000474974513,,,,,
0.5347945094108582,0.84170001745224,0.8460999727249146,0.5120922923088074,0,551,,,,,,
0.5733947157859802,0.840499997138977,0.8460999727249146,0.5120922923088074,0,597,,,,,,
,,,,0,599,0.0010000000474974513,,,,,
0.5760461688041687,0.8364999890327454,0.8460999727249146,0.5120922923088074,0,643,,,,,,
,,,,0,649,0.0010000000474974513,,,,,
0.5911073684692383,0.817799985408783,0.8460999727249146,0.5120922923088074,0,689,,,,,,
,,,,0,699,0.0010000000474974513,,,,,
0.5083747506141663,0.8428000211715698,0.8460999727249146,0.5083747506141663,0,735,,,,,,
,,,,0,749,0.0010000000474974513,,,,,
0.5553683638572693,0.8460999727249146,0.8460999727249146,0.5083747506141663,0,781,,,,,,
,,,,0,799,0.0010000000474974513,,,,,
0.5293717980384827,0.8479999899864197,0.8479999899864197,0.5083747506141663,0,827,,,,,,
,,,,0,849,0.0010000000474974513,,,,,
0.5940539240837097,0.8270000219345093,0.8479999899864197,0.5083747506141663,0,873,,,,,,
,,,,0,899,0.0010000000474974513,,,,,
0.6090930104255676,0.8438000082969666,0.8479999899864197,0.5083747506141663,0,919,,,,,,
,,,,0,937,,0.5686589479446411,0.8272500038146973,0.0009999909671023488,0.8272500038146973,0.5686589479446411
,,,,1,949,0.0010000000474974513,,,,,
0.5106526613235474,0.843999981880188,0.8479999899864197,0.5083747506141663,1,983,,,,,,
,,,,1,999,0.0010000000474974513,,,,,
0.4862927198410034,0.8544999957084656,0.8544999957084656,0.4862927198410034,1,1029,,,,,,
,,,,1,1049,0.0010000000474974513,,,,,
0.5302685499191284,0.8468999862670898,0.8544999957084656,0.4862927198410034,1,1075,,,,,,
,,,,1,1099,0.0010000000474974513,,,,,
0.52772057056427,0.8478000164031982,0.8544999957084656,0.4862927198410034,1,1121,,,,,,
,,,,1,1149,0.0010000000474974513,,,,,
0.5154309868812561,0.8434000015258789,0.8544999957084656,0.4862927198410034,1,1167,,,,,,
,,,,1,1199,0.0010000000474974513,,,,,
0.5100075006484985,0.8598999977111816,0.8598999977111816,0.4862927198410034,1,1213,,,,,,
,,,,1,1249,0.0010000000474974513,,,,,
0.5547245144844055,0.8431000113487244,0.8598999977111816,0.4862927198410034,1,1259,,,,,,
,,,,1,1299,0.0010000000474974513,,,,,
0.5557745695114136,0.8324999809265137,0.8598999977111816,0.4862927198410034,1,1305,,,,,,
,,,,1,1349,0.0010000000474974513,,,,,
0.5211827754974365,0.8536999821662903,0.8598999977111816,0.4862927198410034,1,1351,,,,,,
0.5337107181549072,0.8500999808311462,0.8598999977111816,0.4862927198410034,1,1397,,,,,,
,,,,1,1399,0.0010000000474974513,,,,,
0.5066190361976624,0.8483999967575073,0.8598999977111816,0.4862927198410034,1,1443,,,,,,
,,,,1,1449,0.0010000000474974513,,,,,
0.5170590877532959,0.8553000092506409,0.8598999977111816,0.4862927198410034,1,1489,,,,,,
,,,,1,1499,0.0010000000474974513,,,,,
0.5256555676460266,0.8547999858856201,0.8598999977111816,0.4862927198410034,1,1535,,,,,,
,,,,1,1549,0.0010000000474974513,,,,,
0.5341718196868896,0.8517000079154968,0.8598999977111816,0.4862927198410034,1,1581,,,,,,
,,,,1,1599,0.0010000000474974513,,,,,
0.5501853227615356,0.8374999761581421,0.8598999977111816,0.4862927198410034,1,1627,,,,,,
,,,,1,1649,0.0010000000474974513,,,,,
0.543768584728241,0.8370000123977661,0.8598999977111816,0.4862927198410034,1,1673,,,,,,
,,,,1,1699,0.0010000000474974513,,,,,
0.5278367400169373,0.8539000153541565,0.8598999977111816,0.4862927198410034,1,1719,,,,,,
,,,,1,1749,0.0010000000474974513,,,,,
0.5343062281608582,0.853600025177002,0.8598999977111816,0.4862927198410034,1,1765,,,,,,
,,,,1,1799,0.0010000000474974513,,,,,
0.5483893156051636,0.8414000272750854,0.8598999977111816,0.4862927198410034,1,1811,,,,,,
,,,,1,1849,0.0010000000474974513,,,,,
0.5917141437530518,0.8454999923706055,0.8598999977111816,0.4862927198410034,1,1857,,,,,,
,,,,1,1875,,0.4629570543766022,0.8625166416168213,0.0009999909671023488,0.8625166416168213,0.4629570543766022
,,,,2,1899,0.0010000000474974513,,,,,
0.4894331097602844,0.8547000288963318,0.8598999977111816,0.4862927198410034,2,1921,,,,,,
,,,,2,1949,0.0010000000474974513,,,,,
0.462598979473114,0.8651000261306763,0.8651000261306763,0.462598979473114,2,1967,,,,,,
,,,,2,1999,0.0010000000474974513,,,,,
0.5110113024711609,0.852400004863739,0.8651000261306763,0.462598979473114,2,2013,,,,,,
,,,,2,2049,0.0010000000474974513,,,,,
0.49465176463127136,0.8547000288963318,0.8651000261306763,0.462598979473114,2,2059,,,,,,
,,,,2,2099,0.0010000000474974513,,,,,
0.5129497647285461,0.8528000116348267,0.8651000261306763,0.462598979473114,2,2105,,,,,,
,,,,2,2149,0.0010000000474974513,,,,,
0.5087796449661255,0.8622000217437744,0.8651000261306763,0.462598979473114,2,2151,,,,,,
0.540260374546051,0.8482000231742859,0.8651000261306763,0.462598979473114,2,2197,,,,,,
,,,,2,2199,0.0010000000474974513,,,,,
0.5361920595169067,0.8413000106811523,0.8651000261306763,0.462598979473114,2,2243,,,,,,
,,,,2,2249,0.0010000000474974513,,,,,
0.5068983435630798,0.8590999841690063,0.8651000261306763,0.462598979473114,2,2289,,,,,,
,,,,2,2299,0.0010000000474974513,,,,,
0.5183275938034058,0.8578000068664551,0.8651000261306763,0.462598979473114,2,2335,,,,,,
,,,,2,2349,0.0010000000474974513,,,,,
