val/loss,val/acc,val/acc_best,val/loss_best,epoch,step,lr_step,train/loss,train/acc,lr_epoch,train/acc_best,train/loss_best
0.6149824261665344,0.7997000217437744,0.7997000217437744,0.6149824261665344,0,45,,,,,,
,,,,0,49,0.0010000000474974513,,,,,
0.568375289440155,0.8100000023841858,0.8100000023841858,0.568375289440155,0,91,,,,,,
,,,,0,99,0.0010000000474974513,,,,,
0.6017068028450012,0.8009999990463257,0.8100000023841858,0.568375289440155,0,137,,,,,,
,,,,0,149,0.0010000000474974513,,,,,
0.5803301334381104,0.8202999830245972,0.8202999830245972,0.568375289440155,0,183,,,,,,
,,,,0,199,0.0010000000474974513,,,,,
0.5051022171974182,0.8379999995231628,0.8379999995231628,0.5051022171974182,0,229,,,,,,
,,,,0,249,0.0010000000474974513,,,,,
0.5135694742202759,0.8385000228881836,0.8385000228881836,0.5051022171974182,0,275,,,,,,
,,,,0,299,0.0010000000474974513,,,,,
0.5682229399681091,0.8240000009536743,0.8385000228881836,0.5051022171974182,0,321,,,,,,
,,,,0,349,0.0010000000474974513,,,,,
0.6204558610916138,0.786899983882904,0.8385000228881836,0.5051022171974182,0,367,,,,,,
,,,,0,399,0.0010000000474974513,,,,,
0.5720269083976746,0.8241000175476074,0.8385000228881836,0.5051022171974182,0,413,,,,,,
,,,,0,449,0.0010000000474974513,,,,,
0.553764283657074,0.8353999853134155,0.8385000228881836,0.5051022171974182,0,459,,,,,,
,,,,0,499,0.0010000000474974513,,,,,
0.580208420753479,0.8184000253677368,0.8385000228881836,0.5051022171974182,0,505,,,,,,
,,,,0,549,0.0010000000474974513,,,,,
0.5069935321807861,0.8417999744415283,0.8417999744415283,0.5051022171974182,0,551,,,,,,
0.5148745179176331,0.8453999757766724,0.8453999757766724,0.5051022171974182,0,597,,,,,,
,,,,0,599,0.0010000000474974513,,,,,
0.5427380204200745,0.8410999774932861,0.8453999757766724,0.5051022171974182,0,643,,,,,,
,,,,0,649,0.0010000000474974513,,,,,
0.5705376863479614,0.8149999976158142,0.8453999757766724,0.5051022171974182,0,689,,,,,,
,,,,0,699,0.0010000000474974513,,,,,
0.5112844705581665,0.8343999981880188,0.8453999757766724,0.5051022171974182,0,735,,,,,,
,,,,0,749,0.0010000000474974513,,,,,
0.5405129194259644,0.8411999940872192,0.8453999757766724,0.5051022171974182,0,781,,,,,,
,,,,0,799,0.0010000000474974513,,,,,
0.4933178722858429,0.8496000170707703,0.8496000170707703,0.4933178722858429,0,827,,,,,,
,,,,0,849,0.0010000000474974513,,,,,
0.5651441216468811,0.8295999765396118,0.8496000170707703,0.4933178722858429,0,873,,,,,,
,,,,0,899,0.0010000000474974513,,,,,
0.5769227743148804,0.8331999778747559,0.8496000170707703,0.4933178722858429,0,919,,,,,,
,,,,0,937,,0.5340443849563599,0.8309666514396667,0.0009999909671023488,0.8309666514396667,0.5340443849563599
,,,,1,949,0.0010000000474974513,,,,,
0.5077967047691345,0.847000002861023,0.8496000170707703,0.4933178722858429,1,983,,,,,,
,,,,1,999,0.0010000000474974513,,,,,
0.45671993494033813,0.8583999872207642,0.8583999872207642,0.45671993494033813,1,1029,,,,,,
,,,,1,1049,0.0010000000474974513,,,,,
0.502535343170166,0.848800003528595,0.8583999872207642,0.45671993494033813,1,1075,,,,,,
,,,,1,1099,0.0010000000474974513,,,,,
0.5183968544006348,0.8367000222206116,0.8583999872207642,0.45671993494033813,1,1121,,,,,,
,,,,1,1149,0.0010000000474974513,,,,,
0.4953846335411072,0.8429999947547913,0.8583999872207642,0.45671993494033813,1,1167,,,,,,
,,,,1,1199,0.0010000000474974513,,,,,
0.47615697979927063,0.8557000160217285,0.8583999872207642,0.45671993494033813,1,1213,,,,,,
