lr_step,epoch,step,val/loss,val/acc,val/acc_best,val/loss_best,train/loss,train/acc,lr_epoch,train/acc_best,train/loss_best
0.009999999776482582,0,49,,,,,,,,,
0.009999999776482582,0,99,,,,,,,,,
0.009999999776482582,0,149,,,,,,,,,
,0,186,1.7726539373397827,0.6682999730110168,0.6682999730110168,1.7726539373397827,,,,,
0.009999999776482582,0,199,,,,,,,,,
0.009999999776482582,0,249,,,,,,,,,
0.009999999776482582,0,299,,,,,,,,,
0.009999999776482582,0,349,,,,,,,,,
,0,373,1.6834200620651245,0.771399974822998,0.771399974822998,1.6834200620651245,,,,,
0.009999999776482582,0,399,,,,,,,,,
0.009999999776482582,0,449,,,,,,,,,
0.009999999776482582,0,499,,,,,,,,,
0.009999999776482582,0,549,,,,,,,,,
,0,560,1.642151951789856,0.7939000129699707,0.7939000129699707,1.642151951789856,,,,,
0.009999999776482582,0,599,,,,,,,,,
0.009999999776482582,0,649,,,,,,,,,
0.009999999776482582,0,699,,,,,,,,,
,0,747,1.652220368385315,0.789900004863739,0.7939000129699707,1.642151951789856,,,,,
0.009999999776482582,0,749,,,,,,,,,
0.009999999776482582,0,799,,,,,,,,,
0.009999999776482582,0,849,,,,,,,,,
0.009999999776482582,0,899,,,,,,,,,
,0,934,1.6262909173965454,0.8177000284194946,0.8177000284194946,1.6262909173965454,,,,,
,0,937,,,,,1.7546613216400146,0.6838666796684265,0.010000127367675304,0.6838666796684265,1.7546613216400146
0.009999999776482582,1,949,,,,,,,,,
0.009999999776482582,1,999,,,,,,,,,
0.009999999776482582,1,1049,,,,,,,,,
0.009999999776482582,1,1099,,,,,,,,,
,1,1124,1.6667431592941284,0.8026999831199646,0.8177000284194946,1.6262909173965454,,,,,
0.009999999776482582,1,1149,,,,,,,,,
0.009999999776482582,1,1199,,,,,,,,,
0.009999999776482582,1,1249,,,,,,,,,
0.009999999776482582,1,1299,,,,,,,,,
,1,1311,1.6413230895996094,0.8173999786376953,0.8177000284194946,1.6262909173965454,,,,,
0.009999999776482582,1,1349,,,,,,,,,
0.009999999776482582,1,1399,,,,,,,,,
0.009999999776482582,1,1449,,,,,,,,,
,1,1498,1.6274665594100952,0.8241999745368958,0.8241999745368958,1.6262909173965454,,,,,
0.009999999776482582,1,1499,,,,,,,,,
0.009999999776482582,1,1549,,,,,,,,,
0.009999999776482582,1,1599,,,,,,,,,
0.009999999776482582,1,1649,,,,,,,,,
,1,1685,1.649574637413025,0.8043000102043152,0.8241999745368958,1.6262909173965454,,,,,
0.009999999776482582,1,1699,,,,,,,,,
0.009999999776482582,1,1749,,,,,,,,,
0.009999999776482582,1,1799,,,,,,,,,
0.009999999776482582,1,1849,,,,,,,,,
,1,1872,1.6357287168502808,0.8281999826431274,0.8281999826431274,1.6262909173965454,,,,,
,1,1875,,,,,1.6350599527359009,0.8153833150863647,0.010000127367675304,0.8153833150863647,1.6350599527359009
0.009999999776482582,2,1899,,,,,,,,,
0.009999999776482582,2,1949,,,,,,,,,
0.009999999776482582,2,1999,,,,,,,,,
0.009999999776482582,2,2049,,,,,,,,,
,2,2062,1.685990810394287,0.8292999863624573,0.8292999863624573,1.6262909173965454,,,,,
0.009999999776482582,2,2099,,,,,,,,,
0.009999999776482582,2,2149,,,,,,,,,
0.009999999776482582,2,2199,,,,,,,,,
0.009999999776482582,2,2249,,,,,,,,,
,2,2249,1.6546992063522339,0.8277999758720398,0.8292999863624573,1.6262909173965454,,,,,
0.009999999776482582,2,2299,,,,,,,,,
0.009999999776482582,2,2349,,,,,,,,,
0.009999999776482582,2,2399,,,,,,,,,
,2,2436,1.63838529586792,0.8417999744415283,0.8417999744415283,1.6262909173965454,,,,,
0.009999999776482582,2,2449,,,,,,,,,
0.009999999776482582,2,2499,,,,,,,,,
0.009999999776482582,2,2549,,,,,,,,,
0.009999999776482582,2,2599,,,,,,,,,
,2,2623,1.6397249698638916,0.8203999996185303,0.8417999744415283,1.6262909173965454,,,,,
0.009999999776482582,2,2649,,,,,,,,,
0.009999999776482582,2,2699,,,,,,,,,
0.009999999776482582,2,2749,,,,,,,,,
0.009999999776482582,2,2799,,,,,,,,,
,2,2810,1.6446346044540405,0.8309999704360962,0.8417999744415283,1.6262909173965454,,,,,
,2,2813,,,,,1.640766978263855,0.8267166614532471,0.010000127367675304,0.8267166614532471,1.6350599527359009
