val/loss,val/acc,val/acc_best,val/loss_best,epoch,step,lr_step,train/loss,train/acc,lr_epoch,train/acc_best,train/loss_best
0.7054546475410461,0.7727000117301941,0.7727000117301941,0.7054546475410461,0,45,,,,,,
,,0.7727000117301941,,0,49,0.0010000000474974513,,,,,
0.6807168126106262,0.7774999737739563,0.7774999737739563,0.6807168126106262,0,91,,,,,,
,,0.7774999737739563,,0,99,0.0010000000474974513,,,,,
0.677788496017456,0.7781999707221985,0.7781999707221985,0.677788496017456,0,137,,,,,,
,,0.7781999707221985,,0,149,0.0010000000474974513,,,,,
0.5950706601142883,0.8131999969482422,0.8131999969482422,0.5950706601142883,0,183,,,,,,
,,0.8131999969482422,,0,199,0.0010000000474974513,,,,,
0.5480369329452515,0.8190000057220459,0.8190000057220459,0.5480369329452515,0,229,,,,,,
,,0.8190000057220459,,0,249,0.0010000000474974513,,,,,
0.5260128378868103,0.833899974822998,0.833899974822998,0.5260128378868103,0,275,,,,,,
,,0.833899974822998,,0,299,0.0010000000474974513,,,,,
0.6650112867355347,0.8217999935150146,0.833899974822998,0.5260128378868103,0,321,,,,,,
,,0.833899974822998,,0,349,0.0010000000474974513,,,,,
0.6279354691505432,0.7990000247955322,0.833899974822998,0.5260128378868103,0,367,,,,,,
,,0.833899974822998,,0,399,0.0010000000474974513,,,,,
0.5671651363372803,0.8299000263214111,0.833899974822998,0.5260128378868103,0,413,,,,,,
,,0.833899974822998,,0,449,0.0010000000474974513,,,,,
0.5783228278160095,0.8313999772071838,0.833899974822998,0.5260128378868103,0,459,,,,,,
,,0.833899974822998,,0,499,0.0010000000474974513,,,,,
0.6056775450706482,0.8185999989509583,0.833899974822998,0.5260128378868103,0,505,,,,,,
,,0.833899974822998,,0,549,0.0010000000474974513,,,,,
0.538394570350647,0.84170001745224,0.84170001745224,0.5260128378868103,0,551,,,,,,
0.5513303279876709,0.8439000248908997,0.8439000248908997,0.5260128378868103,0,597,,,,,,
,,0.8439000248908997,,0,599,0.0010000000474974513,,,,,
0.5550631284713745,0.8396000266075134,0.8439000248908997,0.5260128378868103,0,643,,,,,,
,,0.8439000248908997,,0,649,0.0010000000474974513,,,,,
0.5859227776527405,0.8172000050544739,0.8439000248908997,0.5260128378868103,0,689,,,,,,
,,0.8439000248908997,,0,699,0.0010000000474974513,,,,,
0.533474862575531,0.8335000276565552,0.8439000248908997,0.5260128378868103,0,735,,,,,,
,,0.8439000248908997,,0,749,0.0010000000474974513,,,,,
0.6131279468536377,0.8226000070571899,0.8439000248908997,0.5260128378868103,0,781,,,,,,
,,0.8439000248908997,,0,799,0.0010000000474974513,,,,,
0.5224834680557251,0.8406999707221985,0.8439000248908997,0.5224834680557251,0,827,,,,,,
,,0.8439000248908997,,0,849,0.0010000000474974513,,,,,
0.6021047830581665,0.8285999894142151,0.8439000248908997,0.5224834680557251,0,873,,,,,,
,,0.8439000248908997,,0,899,0.0010000000474974513,,,,,
0.6358371376991272,0.8267999887466431,0.8439000248908997,0.5224834680557251,0,919,,,,,,
,,,,0,937,,0.5943573117256165,0.8181166648864746,0.0009999909671023488,0.8181166648864746,0.5943573117256165
,,0.8439000248908997,,1,949,0.0010000000474974513,,,,,
0.5388444066047668,0.8360999822616577,0.8439000248908997,0.5224834680557251,1,983,,,,,,
,,0.8439000248908997,,1,999,0.0010000000474974513,,,,,
0.5024822950363159,0.8458999991416931,0.8458999991416931,0.5024822950363159,1,1029,,,,,,
,,0.8458999991416931,,1,1049,0.0010000000474974513,,,,,
0.5269117951393127,0.8381999731063843,0.8458999991416931,0.5024822950363159,1,1075,,,,,,
,,0.8458999991416931,,1,1099,0.0010000000474974513,,,,,
0.5552771687507629,0.8382999897003174,0.8458999991416931,0.5024822950363159,1,1121,,,,,,
,,0.8458999991416931,,1,1149,0.0010000000474974513,,,,,
0.5560373067855835,0.8323000073432922,0.8458999991416931,0.5024822950363159,1,1167,,,,,,
,,0.8458999991416931,,1,1199,0.0010000000474974513,,,,,
