lr_step,epoch,step,val/loss,val/acc,val/acc_best,val/loss_best,train/loss,train/acc,lr_epoch,train/acc_best,train/loss_best
0.009999999776482582,0,49,,,,,,,,,
0.009999999776482582,0,99,,,,,,,,,
0.009999999776482582,0,149,,,,,,,,,
,0,186,1.7558826208114624,0.6733999848365784,0.6733999848365784,1.7558826208114624,,,,,
0.009999999776482582,0,199,,,,,,,,,
0.009999999776482582,0,249,,,,,,,,,
0.009999999776482582,0,299,,,,,,,,,
0.009999999776482582,0,349,,,,,,,,,
,0,373,1.6768410205841064,0.7745000123977661,0.7745000123977661,1.6768410205841064,,,,,
0.009999999776482582,0,399,,,,,,,,,
0.009999999776482582,0,449,,,,,,,,,
0.009999999776482582,0,499,,,,,,,,,
0.009999999776482582,0,549,,,,,,,,,
,0,560,1.6433101892471313,0.7853999733924866,0.7853999733924866,1.6433101892471313,,,,,
0.009999999776482582,0,599,,,,,,,,,
0.009999999776482582,0,649,,,,,,,,,
0.009999999776482582,0,699,,,,,,,,,
,0,747,1.6570371389389038,0.7809000015258789,0.7853999733924866,1.6433101892471313,,,,,
0.009999999776482582,0,749,,,,,,,,,
0.009999999776482582,0,799,,,,,,,,,
0.009999999776482582,0,849,,,,,,,,,
0.009999999776482582,0,899,,,,,,,,,
,0,934,1.6276752948760986,0.8187999725341797,0.8187999725341797,1.6276752948760986,,,,,
,0,937,,,,,1.7531806230545044,0.6851833462715149,0.010000127367675304,0.6851833462715149,1.7531806230545044
0.009999999776482582,1,949,,,,,,,,,
0.009999999776482582,1,999,,,,,,,,,
0.009999999776482582,1,1049,,,,,,,,,
0.009999999776482582,1,1099,,,,,,,,,
,1,1124,1.665727138519287,0.8066999912261963,0.8187999725341797,1.6276752948760986,,,,,
0.009999999776482582,1,1149,,,,,,,,,
0.009999999776482582,1,1199,,,,,,,,,
0.009999999776482582,1,1249,,,,,,,,,
0.009999999776482582,1,1299,,,,,,,,,
,1,1311,1.6527738571166992,0.8072999715805054,0.8187999725341797,1.6276752948760986,,,,,
0.009999999776482582,1,1349,,,,,,,,,
0.009999999776482582,1,1399,,,,,,,,,
0.009999999776482582,1,1449,,,,,,,,,
,1,1498,1.62581205368042,0.8217999935150146,0.8217999935150146,1.62581205368042,,,,,
0.009999999776482582,1,1499,,,,,,,,,
0.009999999776482582,1,1549,,,,,,,,,
0.009999999776482582,1,1599,,,,,,,,,
0.009999999776482582,1,1649,,,,,,,,,
,1,1685,1.6450603008270264,0.8033999800682068,0.8217999935150146,1.62581205368042,,,,,
0.009999999776482582,1,1699,,,,,,,,,
0.009999999776482582,1,1749,,,,,,,,,
0.009999999776482582,1,1799,,,,,,,,,
0.009999999776482582,1,1849,,,,,,,,,
,1,1872,1.6333001852035522,0.8270000219345093,0.8270000219345093,1.62581205368042,,,,,
,1,1875,,,,,1.6370846033096313,0.8152999877929688,0.010000127367675304,0.8152999877929688,1.6370846033096313
0.009999999776482582,2,1899,,,,,,,,,
0.009999999776482582,2,1949,,,,,,,,,
0.009999999776482582,2,1999,,,,,,,,,
0.009999999776482582,2,2049,,,,,,,,,
,2,2062,1.6981204748153687,0.8112000226974487,0.8270000219345093,1.62581205368042,,,,,
0.009999999776482582,2,2099,,,,,,,,,
0.009999999776482582,2,2149,,,,,,,,,
0.009999999776482582,2,2199,,,,,,,,,
0.009999999776482582,2,2249,,,,,,,,,
,2,2249,1.6521556377410889,0.8177000284194946,0.8270000219345093,1.62581205368042,,,,,
0.009999999776482582,2,2299,,,,,,,,,
0.009999999776482582,2,2349,,,,,,,,,
0.009999999776482582,2,2399,,,,,,,,,
,2,2436,1.6326950788497925,0.8324000239372253,0.8324000239372253,1.62581205368042,,,,,
0.009999999776482582,2,2449,,,,,,,,,
0.009999999776482582,2,2499,,,,,,,,,
0.009999999776482582,2,2549,,,,,,,,,
0.009999999776482582,2,2599,,,,,,,,,
,2,2623,1.6422728300094604,0.8240000009536743,0.8324000239372253,1.62581205368042,,,,,
0.009999999776482582,2,2649,,,,,,,,,
0.009999999776482582,2,2699,,,,,,,,,
0.009999999776482582,2,2749,,,,,,,,,
0.009999999776482582,2,2799,,,,,,,,,
,2,2810,1.654859185218811,0.8248000144958496,0.8324000239372253,1.62581205368042,,,,,
,2,2813,,,,,1.6405649185180664,0.8236833214759827,0.010000127367675304,0.8236833214759827,1.6370846033096313
