val/loss,val/acc,val/acc_best,val/loss_best,epoch,step,lr_step,train/loss,train/acc,lr_epoch,train/acc_best,train/loss_best
0.6098111271858215,0.7924000024795532,0.7924000024795532,0.6098111271858215,0,45,,,,,,
,,0.7924000024795532,,0,49,0.0010000000474974513,,,,,
0.6111027598381042,0.7967000007629395,0.7967000007629395,0.6098111271858215,0,91,,,,,,
,,0.7967000007629395,,0,99,0.0010000000474974513,,,,,
0.6720300912857056,0.7807999849319458,0.7967000007629395,0.6098111271858215,0,137,,,,,,
,,0.7967000007629395,,0,149,0.0010000000474974513,,,,,
0.6199858784675598,0.8104000091552734,0.8104000091552734,0.6098111271858215,0,183,,,,,,
,,0.8104000091552734,,0,199,0.0010000000474974513,,,,,
0.5253086090087891,0.8321999907493591,0.8321999907493591,0.5253086090087891,0,229,,,,,,
,,0.8321999907493591,,0,249,0.0010000000474974513,,,,,
0.5642508268356323,0.8278999924659729,0.8321999907493591,0.5253086090087891,0,275,,,,,,
,,0.8321999907493591,,0,299,0.0010000000474974513,,,,,
0.5964148640632629,0.8213000297546387,0.8321999907493591,0.5253086090087891,0,321,,,,,,
,,0.8321999907493591,,0,349,0.0010000000474974513,,,,,
0.5839996933937073,0.8116000294685364,0.8321999907493591,0.5253086090087891,0,367,,,,,,
,,0.8321999907493591,,0,399,0.0010000000474974513,,,,,
0.5640875697135925,0.8323000073432922,0.8323000073432922,0.5253086090087891,0,413,,,,,,
,,0.8323000073432922,,0,449,0.0010000000474974513,,,,,
0.5632614493370056,0.8278999924659729,0.8323000073432922,0.5253086090087891,0,459,,,,,,
,,0.8323000073432922,,0,499,0.0010000000474974513,,,,,
0.600330650806427,0.8068000078201294,0.8323000073432922,0.5253086090087891,0,505,,,,,,
,,0.8323000073432922,,0,549,0.0010000000474974513,,,,,
0.5321272611618042,0.8353000283241272,0.8353000283241272,0.5253086090087891,0,551,,,,,,
0.5800201892852783,0.8342999815940857,0.8353000283241272,0.5253086090087891,0,597,,,,,,
,,0.8353000283241272,,0,599,0.0010000000474974513,,,,,
0.5851812958717346,0.8309999704360962,0.8353000283241272,0.5253086090087891,0,643,,,,,,
,,0.8353000283241272,,0,649,0.0010000000474974513,,,,,
0.5732885599136353,0.8162999749183655,0.8353000283241272,0.5253086090087891,0,689,,,,,,
,,0.8353000283241272,,0,699,0.0010000000474974513,,,,,
0.5412920713424683,0.8335000276565552,0.8353000283241272,0.5253086090087891,0,735,,,,,,
,,0.8353000283241272,,0,749,0.0010000000474974513,,,,,
0.5995008945465088,0.8320000171661377,0.8353000283241272,0.5253086090087891,0,781,,,,,,
,,0.8353000283241272,,0,799,0.0010000000474974513,,,,,
0.5647289752960205,0.8299000263214111,0.8353000283241272,0.5253086090087891,0,827,,,,,,
,,0.8353000283241272,,0,849,0.0010000000474974513,,,,,
0.6084083318710327,0.8277000188827515,0.8353000283241272,0.5253086090087891,0,873,,,,,,
,,0.8353000283241272,,0,899,0.0010000000474974513,,,,,
