lr_step,epoch,step,val/loss,val/acc,val/acc_best,val/loss_best,train/loss,train/acc,lr_epoch,train/acc_best,train/loss_best
0.009999999776482582,0,49,,,,,,,,,
0.009999999776482582,0,99,,,,,,,,,
0.009999999776482582,0,149,,,,,,,,,
,0,186,1.7493832111358643,0.6754000186920166,0.6754000186920166,1.7493832111358643,,,,,
0.009999999776482582,0,199,,,,,,,,,
0.009999999776482582,0,249,,,,,,,,,
0.009999999776482582,0,299,,,,,,,,,
0.009999999776482582,0,349,,,,,,,,,
,0,373,1.6758183240890503,0.7710999846458435,0.7710999846458435,1.6758183240890503,,,,,
0.009999999776482582,0,399,,,,,,,,,
0.009999999776482582,0,449,,,,,,,,,
0.009999999776482582,0,499,,,,,,,,,
0.009999999776482582,0,549,,,,,,,,,
,0,560,1.6525352001190186,0.7850000262260437,0.7850000262260437,1.6525352001190186,,,,,
0.009999999776482582,0,599,,,,,,,,,
0.009999999776482582,0,649,,,,,,,,,
0.009999999776482582,0,699,,,,,,,,,
,0,747,1.6563977003097534,0.7853000164031982,0.7853000164031982,1.6525352001190186,,,,,
0.009999999776482582,0,749,,,,,,,,,
0.009999999776482582,0,799,,,,,,,,,
0.009999999776482582,0,849,,,,,,,,,
0.009999999776482582,0,899,,,,,,,,,
,0,934,1.6347408294677734,0.8047000169754028,0.8047000169754028,1.6347408294677734,,,,,
,0,937,,,,,1.7546719312667847,0.6837499737739563,0.010000127367675304,0.6837499737739563,1.7546719312667847
0.009999999776482582,1,949,,,,,,,,,
0.009999999776482582,1,999,,,,,,,,,
0.009999999776482582,1,1049,,,,,,,,,
0.009999999776482582,1,1099,,,,,,,,,
,1,1124,1.6869089603424072,0.7723000049591064,0.8047000169754028,1.6347408294677734,,,,,
0.009999999776482582,1,1149,,,,,,,,,
0.009999999776482582,1,1199,,,,,,,,,
0.009999999776482582,1,1249,,,,,,,,,
0.009999999776482582,1,1299,,,,,,,,,
,1,1311,1.6490542888641357,0.8118000030517578,0.8118000030517578,1.6347408294677734,,,,,
0.009999999776482582,1,1349,,,,,,,,,
0.009999999776482582,1,1399,,,,,,,,,
0.009999999776482582,1,1449,,,,,,,,,
,1,1498,1.6304463148117065,0.8030999898910522,0.8118000030517578,1.6304463148117065,,,,,
0.009999999776482582,1,1499,,,,,,,,,
0.009999999776482582,1,1549,,,,,,,,,
0.009999999776482582,1,1599,,,,,,,,,
0.009999999776482582,1,1649,,,,,,,,,
,1,1685,1.6452019214630127,0.7958999872207642,0.8118000030517578,1.6304463148117065,,,,,
0.009999999776482582,1,1699,,,,,,,,,
0.009999999776482582,1,1749,,,,,,,,,
0.009999999776482582,1,1799,,,,,,,,,
0.009999999776482582,1,1849,,,,,,,,,
,1,1872,1.6406828165054321,0.8252999782562256,0.8252999782562256,1.6304463148117065,,,,,
,1,1875,,,,,1.6370126008987427,0.8099166750907898,0.010000127367675304,0.8099166750907898,1.6370126008987427
0.009999999776482582,2,1899,,,,,,,,,
0.009999999776482582,2,1949,,,,,,,,,
0.009999999776482582,2,1999,,,,,,,,,
0.009999999776482582,2,2049,,,,,,,,,
,2,2062,1.7060867547988892,0.8145999908447266,0.8252999782562256,1.6304463148117065,,,,,
0.009999999776482582,2,2099,,,,,,,,,
0.009999999776482582,2,2149,,,,,,,,,
0.009999999776482582,2,2199,,,,,,,,,
0.009999999776482582,2,2249,,,,,,,,,
,2,2249,1.6602904796600342,0.8202000260353088,0.8252999782562256,1.6304463148117065,,,,,
0.009999999776482582,2,2299,,,,,,,,,
0.009999999776482582,2,2349,,,,,,,,,
0.009999999776482582,2,2399,,,,,,,,,
,2,2436,1.6308733224868774,0.8306999802589417,0.8306999802589417,1.6304463148117065,,,,,
0.009999999776482582,2,2449,,,,,,,,,
0.009999999776482582,2,2499,,,,,,,,,
0.009999999776482582,2,2549,,,,,,,,,
0.009999999776482582,2,2599,,,,,,,,,
,2,2623,1.6522167921066284,0.8133999705314636,0.8306999802589417,1.6304463148117065,,,,,
0.009999999776482582,2,2649,,,,,,,,,
0.009999999776482582,2,2699,,,,,,,,,
0.009999999776482582,2,2749,,,,,,,,,
0.009999999776482582,2,2799,,,,,,,,,
,2,2810,1.6412138938903809,0.8309000134468079,0.8309000134468079,1.6304463148117065,,,,,
,2,2813,,,,,1.6401396989822388,0.8234166502952576,0.010000127367675304,0.8234166502952576,1.6370126008987427
