val/loss,val/acc,val/acc_best,val/loss_best,epoch,step,lr_step,train/loss,train/acc,lr_epoch,train/acc_best,train/loss_best
0.6655361652374268,0.7907000184059143,0.7907000184059143,0.6655361652374268,0,45,,,,,,
,,,,0,49,0.0010000000474974513,,,,,
0.6843481659889221,0.776199996471405,0.7907000184059143,0.6655361652374268,0,91,,,,,,
,,,,0,99,0.0010000000474974513,,,,,
0.6873105764389038,0.7760999798774719,0.7907000184059143,0.6655361652374268,0,137,,,,,,
,,,,0,149,0.0010000000474974513,,,,,
0.5990099906921387,0.815500020980835,0.815500020980835,0.5990099906921387,0,183,,,,,,
,,,,0,199,0.0010000000474974513,,,,,
0.5508426427841187,0.8198000192642212,0.8198000192642212,0.5508426427841187,0,229,,,,,,
,,,,0,249,0.0010000000474974513,,,,,
0.5546444654464722,0.8360999822616577,0.8360999822616577,0.5508426427841187,0,275,,,,,,
,,,,0,299,0.0010000000474974513,,,,,
0.6215184926986694,0.8148999810218811,0.8360999822616577,0.5508426427841187,0,321,,,,,,
,,,,0,349,0.0010000000474974513,,,,,
0.6113194227218628,0.8068000078201294,0.8360999822616577,0.5508426427841187,0,367,,,,,,
,,,,0,399,0.0010000000474974513,,,,,
0.5726203322410583,0.82669997215271,0.8360999822616577,0.5508426427841187,0,413,,,,,,
,,,,0,449,0.0010000000474974513,,,,,
0.5483490824699402,0.8317000269889832,0.8360999822616577,0.5483490824699402,0,459,,,,,,
,,,,0,499,0.0010000000474974513,,,,,
0.5899446606636047,0.815500020980835,0.8360999822616577,0.5483490824699402,0,505,,,,,,
,,,,0,549,0.0010000000474974513,,,,,
0.5624110102653503,0.8313000202178955,0.8360999822616577,0.5483490824699402,0,551,,,,,,
0.5545587539672852,0.842199981212616,0.842199981212616,0.5483490824699402,0,597,,,,,,
,,,,0,599,0.0010000000474974513,,,,,
0.5510440468788147,0.8434000015258789,0.8434000015258789,0.5483490824699402,0,643,,,,,,
,,,,0,649,0.0010000000474974513,,,,,
0.5948959589004517,0.8194000124931335,0.8434000015258789,0.5483490824699402,0,689,,,,,,
,,,,0,699,0.0010000000474974513,,,,,
0.5248974561691284,0.8360999822616577,0.8434000015258789,0.5248974561691284,0,735,,,,,,
,,,,0,749,0.0010000000474974513,,,,,
0.6041299104690552,0.8360000252723694,0.8434000015258789,0.5248974561691284,0,781,,,,,,
,,,,0,799,0.0010000000474974513,,,,,
0.531320333480835,0.8406999707221985,0.8434000015258789,0.5248974561691284,0,827,,,,,,
,,,,0,849,0.0010000000474974513,,,,,
0.5843541622161865,0.8252999782562256,0.8434000015258789,0.5248974561691284,0,873,,,,,,
,,,,0,899,0.0010000000474974513,,,,,
0.6224839687347412,0.8278999924659729,0.8434000015258789,0.5248974561691284,0,919,,,,,,
,,,,0,937,,0.591642439365387,0.819350004196167,0.0009999909671023488,0.819350004196167,0.591642439365387
,,,,1,949,0.0010000000474974513,,,,,
0.5099791288375854,0.8402000069618225,0.8434000015258789,0.5099791288375854,1,983,,,,,,
,,,,1,999,0.0010000000474974513,,,,,
0.5245201587677002,0.8416000008583069,0.8434000015258789,0.5099791288375854,1,1029,,,,,,
