val/loss,val/acc,val/acc_best,val/loss_best,epoch,step,lr_step,train/loss,train/acc,lr_epoch,train/acc_best,train/loss_best
0.6462568044662476,0.7853999733924866,0.7853999733924866,0.6462568044662476,0,45,,,,,,
,,,,0,49,0.0010000000474974513,,,,,
0.6393157839775085,0.7818999886512756,0.7853999733924866,0.6393157839775085,0,91,,,,,,
,,,,0,99,0.0010000000474974513,,,,,
0.6350718140602112,0.7937999963760376,0.7937999963760376,0.6350718140602112,0,137,,,,,,
,,,,0,149,0.0010000000474974513,,,,,
0.623390257358551,0.807200014591217,0.807200014591217,0.623390257358551,0,183,,,,,,
,,,,0,199,0.0010000000474974513,,,,,
0.5474803447723389,0.8238000273704529,0.8238000273704529,0.5474803447723389,0,229,,,,,,
,,,,0,249,0.0010000000474974513,,,,,
0.5332958698272705,0.8346999883651733,0.8346999883651733,0.5332958698272705,0,275,,,,,,
,,,,0,299,0.0010000000474974513,,,,,
0.635294497013092,0.8169000148773193,0.8346999883651733,0.5332958698272705,0,321,,,,,,
,,,,0,349,0.0010000000474974513,,,,,
0.6451506018638611,0.7937999963760376,0.8346999883651733,0.5332958698272705,0,367,,,,,,
,,,,0,399,0.0010000000474974513,,,,,
0.5771796703338623,0.8295999765396118,0.8346999883651733,0.5332958698272705,0,413,,,,,,
,,,,0,449,0.0010000000474974513,,,,,
0.6219027638435364,0.8180000185966492,0.8346999883651733,0.5332958698272705,0,459,,,,,,
,,,,0,499,0.0010000000474974513,,,,,
0.5887529253959656,0.8109999895095825,0.8346999883651733,0.5332958698272705,0,505,,,,,,
,,,,0,549,0.0010000000474974513,,,,,
0.5342431664466858,0.843500018119812,0.843500018119812,0.5332958698272705,0,551,,,,,,
0.5496588945388794,0.8406999707221985,0.843500018119812,0.5332958698272705,0,597,,,,,,
,,,,0,599,0.0010000000474974513,,,,,
0.6088706254959106,0.8295000195503235,0.843500018119812,0.5332958698272705,0,643,,,,,,
,,,,0,649,0.0010000000474974513,,,,,
0.6241604685783386,0.808899998664856,0.843500018119812,0.5332958698272705,0,689,,,,,,
,,,,0,699,0.0010000000474974513,,,,,
0.553748607635498,0.829200029373169,0.843500018119812,0.5332958698272705,0,735,,,,,,
