val/loss,val/acc,val/acc_best,val/loss_best,epoch,step,lr_step,train/loss,train/acc,lr_epoch,train/acc_best,train/loss_best
0.5928627848625183,0.8062000274658203,0.8062000274658203,0.5928627848625183,0,45,,,,,,
,,,,0,49,0.0010000000474974513,,,,,
0.5714792609214783,0.8123000264167786,0.8123000264167786,0.5714792609214783,0,91,,,,,,
,,,,0,99,0.0010000000474974513,,,,,
0.5759845972061157,0.8126999735832214,0.8126999735832214,0.5714792609214783,0,137,,,,,,
,,,,0,149,0.0010000000474974513,,,,,
0.5858536958694458,0.8118000030517578,0.8126999735832214,0.5714792609214783,0,183,,,,,,
,,,,0,199,0.0010000000474974513,,,,,
0.5108165740966797,0.8357999920845032,0.8357999920845032,0.5108165740966797,0,229,,,,,,
,,,,0,249,0.0010000000474974513,,,,,
0.509284257888794,0.8385999798774719,0.8385999798774719,0.509284257888794,0,275,,,,,,
,,,,0,299,0.0010000000474974513,,,,,
0.5866978764533997,0.8222000002861023,0.8385999798774719,0.509284257888794,0,321,,,,,,
,,,,0,349,0.0010000000474974513,,,,,
0.589815616607666,0.8044000267982483,0.8385999798774719,0.509284257888794,0,367,,,,,,
,,,,0,399,0.0010000000474974513,,,,,
0.5053304433822632,0.8457000255584717,0.8457000255584717,0.5053304433822632,0,413,,,,,,
,,,,0,449,0.0010000000474974513,,,,,
0.5399477481842041,0.8381999731063843,0.8457000255584717,0.5053304433822632,0,459,,,,,,
,,,,0,499,0.0010000000474974513,,,,,
0.5962733626365662,0.8129000067710876,0.8457000255584717,0.5053304433822632,0,505,,,,,,
,,,,0,549,0.0010000000474974513,,,,,
0.49533140659332275,0.8486999869346619,0.8486999869346619,0.49533140659332275,0,551,,,,,,
0.5233525037765503,0.8434000015258789,0.8486999869346619,0.49533140659332275,0,597,,,,,,
,,,,0,599,0.0010000000474974513,,,,,
0.561621904373169,0.8367000222206116,0.8486999869346619,0.49533140659332275,0,643,,,,,,
,,,,0,649,0.0010000000474974513,,,,,
0.6077324151992798,0.8104000091552734,0.8486999869346619,0.49533140659332275,0,689,,,,,,
,,,,0,699,0.0010000000474974513,,,,,
0.495456337928772,0.8468000292778015,0.8486999869346619,0.49533140659332275,0,735,,,,,,
,,,,0,749,0.0010000000474974513,,,,,
0.5502045154571533,0.8432000279426575,0.8486999869346619,0.49533140659332275,0,781,,,,,,
,,,,0,799,0.0010000000474974513,,,,,
0.5225851535797119,0.8434000015258789,0.8486999869346619,0.49533140659332275,0,827,,,,,,
,,,,0,849,0.0010000000474974513,,,,,
0.5465815663337708,0.8371999859809875,0.8486999869346619,0.49533140659332275,0,873,,,,,,
,,,,0,899,0.0010000000474974513,,,,,
0.5725781321525574,0.8416000008583069,0.8486999869346619,0.49533140659332275,0,919,,,,,,
,,,,0,937,,0.5328890085220337,0.8328166604042053,0.0009999909671023488,0.8328166604042053,0.5328890085220337
,,,,1,949,0.0010000000474974513,,,,,
0.5108163356781006,0.8500000238418579,0.8500000238418579,0.49533140659332275,1,983,,,,,,
,,,,1,999,0.0010000000474974513,,,,,
0.47919708490371704,0.8561999797821045,0.8561999797821045,0.47919708490371704,1,1029,,,,,,
,,,,1,1049,0.0010000000474974513,,,,,
0.5187903642654419,0.8427000045776367,0.8561999797821045,0.47919708490371704,1,1075,,,,,,
,,,,1,1099,0.0010000000474974513,,,,,
0.5290898680686951,0.8373000025749207,0.8561999797821045,0.47919708490371704,1,1121,,,,,,
,,,,1,1149,0.0010000000474974513,,,,,
0.5064824819564819,0.8522999882698059,0.8561999797821045,0.47919708490371704,1,1167,,,,,,
